session_id,viewer_id,streamer_id,stream_id,started_at,ended_at,duration_mins,chat_messages_sent,bits_cheered,followed_during,subscribed_during
SES018861,VWR00475,STR0063,SM00984,2024-03-22 21:40:00,2024-03-23 03:03:00,323,59,0,False,False
SES018862,VWR00408,STR0038,SM00618,2024-03-16 21:34:00,2024-03-16 23:51:00,137,8,0,False,False
SES018863,VWR00923,STR0026,SM00404,2024-01-21 22:57:00,2024-01-21 23:03:00,6,0,0,False,False
SES018864,VWR00636,STR0068,SM01069,2024-03-01 13:29:00,2024-03-01 14:23:00,54,8,0,False,False
SES018865,VWR00878,STR0038,SM00614,2024-01-27 19:49:00,2024-01-27 20:54:00,65,1,0,False,False
SES018866,VWR00369,STR0041,SM00643,2024-03-21 23:22:00,2024-03-21 23:24:00,2,0,0,False,False
SES018867,VWR00744,STR0044,SM00704,2024-02-12 21:34:00,2024-02-12 22:00:00,26,1,0,False,False
SES018868,VWR00839,STR0042,SM00662,2024-03-24 18:33:00,2024-03-24 19:59:00,86,2,0,False,False
SES018869,VWR00989,STR0046,SM00729,2024-02-05 21:58:00,2024-02-05 22:19:00,21,0,0,False,False
SES018870,VWR00506,STR0074,SM01165,2024-03-13 22:53:00,2024-03-13 23:47:00,54,0,7723,False,False
SES018871,VWR00710,STR0041,SM00657,2024-03-08 13:25:00,2024-03-08 14:32:00,67,3,0,False,False
SES018872,VWR00529,STR0064,SM01004,2024-03-10 15:02:00,2024-03-10 16:08:00,66,0,0,False,False
SES018873,VWR00733,STR0031,SM00493,2024-02-16 22:59:00,2024-02-16 23:04:00,5,0,0,False,False
SES018874,VWR00953,STR0032,SM00509,2024-01-31 15:02:00,2024-01-31 15:17:00,15,1,0,False,False
SES018875,VWR00744,STR0044,SM00704,2024-02-12 22:02:00,2024-02-12 22:24:00,22,0,0,False,False
SES018876,VWR00875,STR0023,SM00358,2024-03-16 09:50:00,2024-03-16 11:24:00,94,2,0,False,False
SES018877,VWR00711,STR0052,SM00819,2024-03-19 12:05:00,2024-03-19 12:13:00,8,0,0,False,False
SES018878,VWR00874,STR0044,SM00690,2024-01-27 21:09:00,2024-01-27 23:18:00,129,12,0,False,False
SES018879,VWR00824,STR0053,SM00831,2024-02-23 16:03:00,2024-02-23 18:40:00,157,12,0,False,False
SES018880,VWR00727,STR0058,SM00907,2024-02-01 18:14:00,2024-02-01 18:21:00,7,0,0,False,False
SES018881,VWR00915,STR0074,SM01169,2024-01-17 09:59:00,2024-01-17 10:43:00,44,0,0,False,False
SES018882,VWR00723,STR0028,SM00443,2024-01-25 09:35:00,2024-01-25 10:15:00,40,0,0,False,False
SES018883,VWR00888,STR0023,SM00363,2024-02-14 13:29:00,2024-02-14 13:36:00,7,0,0,False,False
SES018884,VWR00656,STR0042,SM00674,2024-02-04 18:04:00,2024-02-04 18:35:00,31,4,0,False,False
SES018885,VWR00956,STR0068,SM01077,2024-01-13 20:44:00,2024-01-13 22:38:00,114,2,0,False,False
SES018886,VWR00821,STR0034,SM00545,2024-01-26 15:10:00,2024-01-26 15:54:00,44,3,0,False,False
SES018887,VWR00924,STR0003,SM00052,2024-01-05 11:16:00,2024-01-05 11:19:00,3,0,0,False,False
SES018888,VWR00941,STR0005,SM00078,2024-01-11 20:27:00,2024-01-11 21:05:00,38,1,0,False,False
SES018889,VWR00765,STR0006,SM00099,2024-01-12 21:34:00,2024-01-12 22:57:00,83,1,0,False,False
SES018890,VWR00642,STR0008,SM00122,2024-03-22 08:28:00,2024-03-22 08:33:00,5,0,0,False,False
SES018891,VWR00959,STR0028,SM00448,2024-03-18 23:17:00,2024-03-18 23:58:00,41,0,0,False,False
SES018892,VWR00974,STR0041,SM00658,2024-03-02 22:02:00,2024-03-02 23:05:00,63,2,0,False,False
SES018893,VWR00867,STR0044,SM00707,2024-01-18 15:49:00,2024-01-18 15:54:00,5,0,0,False,False
SES018894,VWR00939,STR0041,SM00647,2024-03-03 14:06:00,2024-03-03 14:23:00,17,3,0,False,False
SES018895,VWR00833,STR0073,SM01159,2024-01-17 18:34:00,2024-01-17 19:15:00,41,0,0,False,False
SES018896,VWR00649,STR0037,SM00594,2024-02-17 18:30:00,2024-02-17 19:58:00,88,1,0,False,False
SES018897,VWR00919,STR0049,SM00768,2024-03-10 14:39:00,2024-03-10 15:40:00,61,3,0,False,False
SES018898,VWR00734,STR0006,SM00097,2024-03-13 22:00:00,2024-03-13 23:36:00,96,10,4801,False,False
SES018899,VWR00824,STR0069,SM01102,2024-02-14 22:58:00,2024-02-14 23:17:00,19,0,2073,False,False
SES018900,VWR00922,STR0034,SM00539,2024-01-08 20:07:00,2024-01-08 20:52:00,45,1,0,False,False
SES018901,VWR00272,STR0064,SM01010,2024-03-09 12:18:00,2024-03-09 13:51:00,93,15,3323,False,True
SES018902,VWR00856,STR0051,SM00804,2024-03-02 14:46:00,2024-03-02 15:18:00,32,2,0,False,False
SES018903,VWR00923,STR0027,SM00433,2024-03-01 10:29:00,2024-03-01 10:34:00,5,0,0,False,False
SES018904,VWR00802,STR0042,SM00667,2024-01-19 20:09:00,2024-01-19 20:13:00,4,0,0,False,False
SES018905,VWR00306,STR0013,SM00193,2024-03-04 18:32:00,2024-03-04 19:20:00,48,2,0,False,False
SES018906,VWR00292,STR0027,SM00439,2024-01-22 23:14:00,2024-01-22 23:24:00,10,0,0,True,False
SES018907,VWR00405,STR0051,SM00800,2024-02-18 10:46:00,2024-02-18 12:47:00,121,8,0,False,False
SES018908,VWR00820,STR0029,SM00465,2024-03-16 16:05:00,2024-03-16 19:12:00,187,31,0,False,False
SES018909,VWR00855,STR0060,SM00937,2024-01-07 18:42:00,2024-01-07 21:54:00,192,3,0,False,False
SES018910,VWR00893,STR0014,SM00213,2024-02-17 02:43:00,2024-02-17 02:58:00,15,1,0,False,False
SES018911,VWR00894,STR0031,SM00498,2024-02-26 10:34:00,2024-02-26 10:36:00,2,0,0,False,False
SES018912,VWR00817,STR0047,SM00732,2024-02-05 16:35:00,2024-02-05 17:33:00,58,0,0,False,False
SES018913,VWR00720,STR0029,SM00465,2024-03-16 17:27:00,2024-03-16 19:03:00,96,26,0,False,False
SES018914,VWR00642,STR0041,SM00654,2024-01-24 13:03:00,2024-01-24 14:42:00,99,15,0,False,False
SES018915,VWR00613,STR0075,SM01188,2024-02-25 19:44:00,2024-02-25 21:17:00,93,1,0,False,False
SES018916,VWR00341,STR0072,SM01143,2024-02-04 14:23:00,2024-02-04 15:09:00,46,0,2531,False,False
SES018917,VWR00934,STR0004,SM00055,2024-01-17 22:21:00,2024-01-17 22:25:00,4,0,0,False,False
SES018918,VWR00368,STR0051,SM00800,2024-02-18 11:56:00,2024-02-18 12:10:00,14,5,0,False,False
SES018919,VWR00864,STR0049,SM00765,2024-02-10 17:34:00,2024-02-10 17:36:00,2,0,5283,False,False
SES018920,VWR00360,STR0075,SM01190,2024-02-24 10:00:00,2024-02-24 10:36:00,36,0,0,False,False
SES018921,VWR00997,STR0014,SM00209,2024-01-02 09:49:00,2024-01-02 10:11:00,22,2,0,False,False
SES018922,VWR00932,STR0069,SM01087,2024-01-23 19:59:00,2024-01-23 20:11:00,12,2,0,False,False
SES018923,VWR00742,STR0045,SM00714,2024-02-29 13:13:00,2024-02-29 13:49:00,36,4,0,False,False
SES018924,VWR00814,STR0060,SM00942,2024-02-12 13:14:00,2024-02-12 14:02:00,48,29,0,False,False
SES018925,VWR00891,STR0064,SM00999,2024-03-03 15:33:00,2024-03-03 16:18:00,45,5,0,False,False
SES018926,VWR00635,STR0046,SM00728,2024-02-18 10:30:00,2024-02-18 10:39:00,9,0,0,False,False
SES018927,VWR00945,STR0058,SM00899,2024-01-07 09:21:00,2024-01-07 10:30:00,69,1,0,False,False
SES018928,VWR00991,STR0040,SM00638,2024-01-30 10:12:00,2024-01-30 11:58:00,106,0,0,False,False
SES018929,VWR00657,STR0017,SM00258,2024-03-30 12:57:00,2024-03-30 13:17:00,20,2,0,False,False
SES018930,VWR00637,STR0050,SM00780,2024-02-18 15:49:00,2024-02-18 16:01:00,12,0,0,False,False
SES018931,VWR00318,STR0051,SM00802,2024-03-04 20:13:00,2024-03-04 20:20:00,7,0,0,False,False
SES018932,VWR00832,STR0070,SM01104,2024-02-09 12:01:00,2024-02-09 12:32:00,31,3,0,False,False
SES018933,VWR00809,STR0025,SM00387,2024-01-12 13:27:00,2024-01-12 13:47:00,20,1,0,False,False
SES018934,VWR00814,STR0015,SM00220,2024-01-10 19:45:00,2024-01-10 22:08:00,143,35,0,False,False
SES018935,VWR00601,STR0067,SM01056,2024-02-08 11:41:00,2024-02-08 12:34:00,53,0,0,False,False
SES018936,VWR00813,STR0050,SM00791,2024-01-15 11:55:00,2024-01-15 12:36:00,41,2,0,False,False
SES018937,VWR00444,STR0066,SM01035,2024-03-18 21:26:00,2024-03-18 21:44:00,18,0,0,False,False
SES018938,VWR00605,STR0017,SM00258,2024-03-30 12:29:00,2024-03-30 13:34:00,65,0,0,False,False
SES018939,VWR00857,STR0072,SM01148,2024-01-01 15:48:00,2024-01-01 16:13:00,25,0,0,False,False
SES018940,VWR00291,STR0069,SM01100,2024-01-14 23:45:00,2024-01-14 23:49:00,4,0,0,False,False
SES018941,VWR00497,STR0033,SM00529,2024-01-22 01:53:00,2024-01-22 01:55:00,2,0,0,False,False
SES018942,VWR00445,STR0011,SM00172,2024-03-22 13:19:00,2024-03-22 15:02:00,103,0,0,False,False
SES018943,VWR00980,STR0041,SM00656,2024-03-21 14:56:00,2024-03-21 15:23:00,27,0,0,False,False
SES018944,VWR00932,STR0060,SM00941,2024-02-29 23:42:00,2024-03-01 01:58:00,136,2,0,True,False
SES018945,VWR00722,STR0005,SM00083,2024-01-16 20:50:00,2024-01-16 22:15:00,85,3,0,True,False
SES018946,VWR00938,STR0011,SM00172,2024-03-22 12:57:00,2024-03-22 13:22:00,25,1,0,False,False
SES018947,VWR00989,STR0070,SM01111,2024-01-25 01:33:00,2024-01-25 02:51:00,78,11,0,False,True
SES018948,VWR00942,STR0075,SM01184,2024-03-12 13:50:00,2024-03-12 13:53:00,3,0,0,False,False
SES018949,VWR00938,STR0041,SM00644,2024-01-05 15:31:00,2024-01-05 17:18:00,107,20,0,False,False
SES018950,VWR00920,STR0063,SM00995,2024-01-24 12:39:00,2024-01-24 12:41:00,2,0,0,False,False
SES018951,VWR00632,STR0076,SM01194,2024-03-06 08:52:00,2024-03-06 09:52:00,60,12,0,False,False
SES018952,VWR00829,STR0016,SM00249,2024-03-26 13:13:00,2024-03-26 13:51:00,38,1,0,False,False
SES018953,VWR00642,STR0011,SM00168,2024-01-07 13:10:00,2024-01-07 13:55:00,45,3,0,False,False
SES018954,VWR00746,STR0044,SM00701,2024-03-08 12:40:00,2024-03-08 13:48:00,68,1,0,True,False
SES018955,VWR00867,STR0001,SM00009,2024-01-28 17:18:00,2024-01-28 17:43:00,25,1,0,False,False
SES018956,VWR00414,STR0013,SM00193,2024-03-04 18:20:00,2024-03-04 19:21:00,61,1,210,False,False
SES018957,VWR00978,STR0015,SM00237,2024-02-16 10:29:00,2024-02-16 10:40:00,11,0,0,False,False
SES018958,VWR00843,STR0009,SM00144,2024-01-26 11:33:00,2024-01-26 12:18:00,45,7,0,False,False
SES018959,VWR00852,STR0074,SM01165,2024-03-13 20:55:00,2024-03-13 23:39:00,164,0,7970,False,False
SES018960,VWR00727,STR0007,SM00106,2024-01-14 13:43:00,2024-01-14 13:57:00,14,0,0,False,False
SES018961,VWR00398,STR0029,SM00470,2024-03-07 22:34:00,2024-03-07 23:33:00,59,4,0,False,False
SES018962,VWR00041,STR0055,SM00867,2024-01-27 10:15:00,2024-01-27 10:58:00,43,6,0,False,False
SES018963,VWR00926,STR0035,SM00562,2024-02-10 13:20:00,2024-02-10 14:14:00,54,2,0,False,False
SES018964,VWR00873,STR0022,SM00342,2024-01-07 13:55:00,2024-01-07 14:36:00,41,0,0,False,False
SES018965,VWR00966,STR0061,SM00954,2024-03-25 10:15:00,2024-03-25 11:22:00,67,4,0,False,False
SES018966,VWR00613,STR0068,SM01071,2024-02-12 12:10:00,2024-02-12 12:17:00,7,0,0,False,False
SES018967,VWR00749,STR0076,SM01193,2024-02-12 11:54:00,2024-02-12 13:33:00,99,14,0,False,False
SES018968,VWR00947,STR0001,SM00007,2024-03-05 15:15:00,2024-03-05 15:55:00,40,10,0,False,False
SES018969,VWR00387,STR0035,SM00571,2024-03-22 23:29:00,2024-03-23 01:20:00,111,6,0,False,False
SES018970,VWR00331,STR0021,SM00322,2024-01-16 22:47:00,2024-01-16 22:58:00,11,0,0,False,False
SES018971,VWR00899,STR0041,SM00648,2024-01-14 21:51:00,2024-01-14 23:08:00,77,5,0,False,False
SES018972,VWR00499,STR0073,SM01154,2024-03-18 14:36:00,2024-03-18 15:11:00,35,0,0,False,False
SES018973,VWR00987,STR0006,SM00096,2024-03-27 14:30:00,2024-03-27 14:41:00,11,0,0,False,False
SES018974,VWR00905,STR0043,SM00679,2024-03-17 15:08:00,2024-03-17 16:59:00,111,3,0,False,False
SES018975,VWR00902,STR0056,SM00884,2024-03-29 11:12:00,2024-03-29 11:14:00,2,0,0,False,False
SES018976,VWR00978,STR0025,SM00385,2024-01-24 17:19:00,2024-01-24 19:18:00,119,20,0,False,False
SES018977,VWR00993,STR0008,SM00130,2024-03-16 14:04:00,2024-03-16 14:46:00,42,1,0,False,False
SES018978,VWR00464,STR0022,SM00344,2024-03-09 21:16:00,2024-03-09 21:28:00,12,0,0,False,False
SES018979,VWR00776,STR0042,SM00662,2024-03-24 19:38:00,2024-03-24 19:40:00,2,0,0,False,False
SES018980,VWR00961,STR0049,SM00759,2024-01-06 03:43:00,2024-01-06 03:59:00,16,0,0,False,False
SES018981,VWR00945,STR0010,SM00156,2024-03-01 00:28:00,2024-03-01 00:43:00,15,1,0,False,False
SES018982,VWR00971,STR0049,SM00770,2024-01-30 16:46:00,2024-01-30 18:21:00,95,36,0,False,False
SES018983,VWR00606,STR0036,SM00590,2024-01-05 14:57:00,2024-01-05 15:03:00,6,0,0,False,False
SES018984,VWR00869,STR0069,SM01089,2024-03-04 10:23:00,2024-03-04 10:52:00,29,8,0,False,False
SES018985,VWR00866,STR0026,SM00412,2024-01-31 14:08:00,2024-01-31 14:15:00,7,2,0,False,False
SES018986,VWR00861,STR0071,SM01120,2024-01-13 19:24:00,2024-01-13 19:59:00,35,4,0,False,False
SES018987,VWR00585,STR0068,SM01073,2024-01-01 11:18:00,2024-01-01 11:20:00,2,0,0,False,False
SES018988,VWR00999,STR0071,SM01115,2024-01-24 00:40:00,2024-01-24 00:52:00,12,0,0,False,False
SES018989,VWR00981,STR0005,SM00089,2024-02-16 22:08:00,2024-02-17 01:11:00,183,21,5707,False,False
SES018990,VWR00911,STR0050,SM00784,2024-02-11 17:14:00,2024-02-11 18:15:00,61,14,0,False,False
SES018991,VWR00899,STR0033,SM00530,2024-03-17 08:49:00,2024-03-17 10:35:00,106,10,0,False,False
SES018992,VWR00911,STR0050,SM00775,2024-03-29 23:48:00,2024-03-29 23:50:00,2,0,0,False,False
SES018993,VWR00556,STR0060,SM00937,2024-01-07 19:34:00,2024-01-07 21:22:00,108,12,0,True,False
SES018994,VWR00943,STR0010,SM00154,2024-02-10 20:12:00,2024-02-10 20:46:00,34,4,0,False,False
SES018995,VWR00872,STR0035,SM00553,2024-03-22 12:26:00,2024-03-22 15:08:00,162,8,0,False,False
SES018996,VWR00460,STR0027,SM00426,2024-01-06 17:19:00,2024-01-06 19:21:00,122,8,0,False,False
SES018997,VWR00959,STR0053,SM00835,2024-03-05 17:50:00,2024-03-05 18:20:00,30,0,0,False,False
SES018998,VWR00357,STR0033,SM00531,2024-02-27 17:45:00,2024-02-27 18:10:00,25,0,0,False,False
SES018999,VWR00604,STR0009,SM00145,2024-03-13 19:38:00,2024-03-13 19:44:00,6,0,0,False,False
SES019000,VWR00826,STR0040,SM00640,2024-03-04 20:43:00,2024-03-04 21:10:00,27,0,0,False,False
SES019001,VWR00659,STR0032,SM00507,2024-01-29 17:12:00,2024-01-29 19:51:00,159,9,0,False,False
SES019002,VWR00655,STR0027,SM00431,2024-03-29 15:26:00,2024-03-29 16:17:00,51,4,0,False,False
SES019003,VWR00747,STR0068,SM01076,2024-01-08 20:10:00,2024-01-08 20:39:00,29,9,0,False,False
SES019004,VWR00975,STR0013,SM00200,2024-01-08 21:26:00,2024-01-08 22:40:00,74,5,0,False,False
SES019005,VWR00870,STR0047,SM00735,2024-01-08 16:30:00,2024-01-08 17:38:00,68,2,0,True,False
SES019006,VWR00705,STR0009,SM00133,2024-01-18 16:30:00,2024-01-18 18:52:00,142,7,0,False,False
SES019007,VWR00885,STR0021,SM00327,2024-01-31 14:17:00,2024-01-31 14:40:00,23,0,0,False,False
SES019008,VWR00853,STR0067,SM01054,2024-03-12 22:51:00,2024-03-12 23:30:00,39,1,0,False,False
SES019009,VWR00902,STR0073,SM01155,2024-03-05 10:53:00,2024-03-05 10:58:00,5,0,0,False,False
SES019010,VWR00404,STR0013,SM00192,2024-01-01 21:52:00,2024-01-01 22:25:00,33,0,0,False,False
SES019011,VWR00725,STR0044,SM00695,2024-02-09 16:08:00,2024-02-09 16:34:00,26,1,0,False,False
SES019012,VWR00922,STR0040,SM00641,2024-01-06 17:22:00,2024-01-06 18:13:00,51,3,1658,False,False
SES019013,VWR00818,STR0032,SM00511,2024-03-09 23:22:00,2024-03-09 23:28:00,6,0,0,False,False
SES019014,VWR00101,STR0025,SM00387,2024-01-12 14:25:00,2024-01-12 14:29:00,4,0,1113,False,False
SES019015,VWR00988,STR0043,SM00684,2024-03-26 16:13:00,2024-03-26 16:16:00,3,0,0,False,False
SES019016,VWR00898,STR0068,SM01070,2024-01-26 16:45:00,2024-01-26 17:20:00,35,0,0,False,False
SES019017,VWR00629,STR0010,SM00153,2024-01-08 15:41:00,2024-01-08 15:58:00,17,0,0,False,False
SES019018,VWR00985,STR0038,SM00610,2024-03-16 10:01:00,2024-03-16 10:59:00,58,2,0,False,False
SES019019,VWR00791,STR0054,SM00856,2024-01-26 13:00:00,2024-01-26 13:02:00,2,0,0,False,False
SES019020,VWR00863,STR0014,SM00210,2024-03-16 13:37:00,2024-03-16 13:47:00,10,0,0,False,False
SES019021,VWR00908,STR0034,SM00551,2024-02-01 20:56:00,2024-02-01 21:06:00,10,0,0,False,False
SES019022,VWR00947,STR0053,SM00835,2024-03-05 17:36:00,2024-03-05 17:54:00,18,1,0,True,False
SES019023,VWR00576,STR0032,SM00515,2024-02-10 19:36:00,2024-02-10 19:50:00,14,0,0,False,False
SES019024,VWR00961,STR0036,SM00586,2024-02-01 09:24:00,2024-02-01 10:19:00,55,0,0,False,False
SES019025,VWR00874,STR0052,SM00826,2024-01-07 13:22:00,2024-01-07 13:35:00,13,0,2719,False,False
SES019026,VWR00681,STR0031,SM00495,2024-01-13 09:16:00,2024-01-13 10:29:00,73,1,0,False,False
SES019027,VWR00728,STR0045,SM00720,2024-01-22 22:33:00,2024-01-23 00:36:00,123,1,0,False,False
SES019028,VWR00954,STR0059,SM00931,2024-03-06 14:40:00,2024-03-06 15:27:00,47,0,0,False,False
SES019029,VWR00860,STR0049,SM00757,2024-03-08 22:04:00,2024-03-08 22:28:00,24,0,0,False,False
SES019030,VWR00915,STR0020,SM00315,2024-03-07 11:41:00,2024-03-07 11:55:00,14,0,0,False,False
SES019031,VWR00915,STR0022,SM00350,2024-02-21 21:51:00,2024-02-21 21:59:00,8,1,0,False,False
SES019032,VWR00294,STR0043,SM00685,2024-02-24 00:18:00,2024-02-24 03:18:00,180,9,0,False,False
SES019033,VWR00675,STR0020,SM00316,2024-02-03 18:30:00,2024-02-03 19:01:00,31,4,0,False,False
SES019034,VWR00699,STR0045,SM00716,2024-02-14 15:44:00,2024-02-14 17:22:00,98,0,0,False,False
SES019035,VWR00669,STR0031,SM00495,2024-01-13 09:15:00,2024-01-13 09:17:00,2,0,0,False,False
SES019036,VWR00826,STR0039,SM00624,2024-03-28 13:14:00,2024-03-28 13:58:00,44,3,0,False,False
SES019037,VWR00347,STR0020,SM00302,2024-01-28 17:25:00,2024-01-28 17:42:00,17,0,0,False,False
SES019038,VWR00916,STR0038,SM00607,2024-01-31 16:53:00,2024-01-31 17:56:00,63,0,0,False,False
SES019039,VWR00908,STR0004,SM00068,2024-02-19 16:48:00,2024-02-19 18:52:00,124,7,0,False,False
SES019040,VWR00056,STR0030,SM00477,2024-03-10 08:11:00,2024-03-10 12:56:00,285,0,0,True,False
SES019041,VWR00739,STR0028,SM00446,2024-02-09 20:45:00,2024-02-09 21:04:00,19,5,5565,False,False
SES019042,VWR00982,STR0014,SM00211,2024-02-05 22:08:00,2024-02-05 23:58:00,110,2,0,False,False
SES019043,VWR00912,STR0020,SM00302,2024-01-28 17:24:00,2024-01-28 17:28:00,4,0,0,False,False
SES019044,VWR00619,STR0069,SM01092,2024-02-24 20:37:00,2024-02-25 01:59:00,322,2,0,False,False
SES019045,VWR00965,STR0003,SM00038,2024-02-13 20:46:00,2024-02-13 21:15:00,29,9,7663,False,False
SES019046,VWR00846,STR0042,SM00675,2024-02-10 20:32:00,2024-02-10 21:04:00,32,16,0,False,False
SES019047,VWR00841,STR0017,SM00260,2024-02-05 12:25:00,2024-02-05 12:37:00,12,0,0,False,False
SES019048,VWR00970,STR0034,SM00542,2024-01-04 18:33:00,2024-01-04 19:33:00,60,3,0,False,False
SES019049,VWR00753,STR0002,SM00025,2024-01-05 18:46:00,2024-01-05 19:02:00,16,2,0,False,False
SES019050,VWR00913,STR0054,SM00844,2024-01-13 18:55:00,2024-01-13 19:16:00,21,0,0,False,False
SES019051,VWR00824,STR0043,SM00680,2024-01-10 22:04:00,2024-01-11 03:18:00,314,19,0,False,False
SES019052,VWR00927,STR0023,SM00358,2024-03-16 10:15:00,2024-03-16 11:49:00,5,1762,0,False,False
SES019053,VWR00921,STR0041,SM00658,2024-03-02 22:49:00,2024-03-02 23:58:00,69,12,0,False,False
SES019054,VWR00573,STR0039,SM00631,2024-01-14 12:22:00,2024-01-14 12:30:00,8,0,0,False,False
SES019055,VWR00986,STR0003,SM00052,2024-01-05 11:33:00,2024-01-05 11:55:00,22,1,0,False,False
SES019056,VWR00633,STR0027,SM00434,2024-01-04 12:29:00,2024-01-04 14:12:00,103,2,0,False,False
SES019057,VWR00475,STR0011,SM00164,2024-03-13 16:48:00,2024-03-13 17:25:00,37,2,0,False,False
SES019058,VWR00880,STR0039,SM00631,2024-01-14 13:58:00,2024-01-14 14:04:00,6,0,0,False,False
SES019059,VWR00977,STR0026,SM00414,2024-01-17 13:28:00,2024-01-17 13:47:00,19,0,0,False,False
SES019060,VWR00391,STR0060,SM00936,2024-02-28 09:11:00,2024-02-28 11:01:00,110,18,0,False,False
SES019061,VWR00904,STR0007,SM00108,2024-01-14 14:01:00,2024-01-14 14:41:00,40,4,0,False,False
SES019062,VWR00866,STR0047,SM00732,2024-02-05 17:58:00,2024-02-05 18:12:00,14,0,0,False,False
SES019063,VWR00304,STR0044,SM00692,2024-02-25 19:41:00,2024-02-25 19:55:00,14,0,0,False,False
SES019064,VWR00198,STR0056,SM00885,2024-03-12 23:39:00,2024-03-12 23:47:00,8,0,0,False,False
SES019065,VWR00851,STR0025,SM00382,2024-01-20 16:29:00,2024-01-20 19:35:00,186,27,0,False,False
SES019066,VWR00681,STR0040,SM00638,2024-01-30 11:54:00,2024-01-30 11:58:00,4,0,0,False,False
SES019067,VWR00934,STR0047,SM00732,2024-02-05 18:00:00,2024-02-05 18:54:00,54,2,0,False,True
SES019068,VWR00944,STR0052,SM00827,2024-01-10 16:39:00,2024-01-10 16:49:00,10,0,0,False,False
SES019069,VWR00818,STR0010,SM00156,2024-02-29 23:22:00,2024-02-29 23:48:00,26,1,0,False,False
SES019070,VWR00989,STR0032,SM00508,2024-02-21 17:51:00,2024-02-21 18:32:00,41,3,0,False,False
SES019071,VWR00737,STR0055,SM00874,2024-03-29 15:19:00,2024-03-29 15:30:00,11,0,2425,False,False
SES019072,VWR00928,STR0047,SM00733,2024-01-11 15:04:00,2024-01-11 18:09:00,185,10,0,False,False
SES019073,VWR00634,STR0022,SM00341,2024-02-29 13:11:00,2024-02-29 13:53:00,42,3,0,False,False
SES019074,VWR00885,STR0021,SM00333,2024-02-12 22:19:00,2024-02-13 01:25:00,186,8,0,False,False
SES019075,VWR00990,STR0061,SM00945,2024-02-01 16:39:00,2024-02-01 16:54:00,15,2,0,False,False
SES019076,VWR00627,STR0003,SM00052,2024-01-05 10:02:00,2024-01-05 10:24:00,22,4,0,False,False
SES019077,VWR00626,STR0065,SM01016,2024-03-20 13:52:00,2024-03-20 16:38:00,166,5,0,False,False
SES019078,VWR00932,STR0006,SM00102,2024-03-08 18:47:00,2024-03-08 18:59:00,12,0,0,False,False
SES019079,VWR00834,STR0028,SM00448,2024-03-18 22:26:00,2024-03-18 23:24:00,58,10,0,False,False
SES019080,VWR00606,STR0013,SM00200,2024-01-08 22:52:00,2024-01-08 22:56:00,4,0,344,False,False
SES019081,VWR00948,STR0004,SM00059,2024-03-22 14:06:00,2024-03-22 14:37:00,31,7,9062,False,False
SES019082,VWR00989,STR0043,SM00688,2024-01-14 09:31:00,2024-01-14 09:42:00,11,1,8746,False,False
SES019083,VWR00397,STR0034,SM00535,2024-02-11 20:38:00,2024-02-11 20:53:00,15,0,0,False,False
SES019084,VWR00632,STR0023,SM00353,2024-01-07 23:10:00,2024-01-08 00:15:00,65,0,0,False,False
SES019085,VWR00752,STR0018,SM00279,2024-02-09 11:02:00,2024-02-09 15:20:00,258,5,0,False,False
SES019086,VWR00668,STR0044,SM00700,2024-03-19 08:59:00,2024-03-19 10:59:00,120,3,7759,False,False
SES019087,VWR00721,STR0034,SM00546,2024-02-18 16:18:00,2024-02-18 16:59:00,41,1,0,False,False
SES019088,VWR00320,STR0064,SM01008,2024-01-22 13:15:00,2024-01-22 15:21:00,126,10,0,True,False
SES019089,VWR00935,STR0074,SM01179,2024-01-31 12:52:00,2024-01-31 13:49:00,57,39,0,False,False
SES019090,VWR00976,STR0037,SM00603,2024-03-21 13:44:00,2024-03-21 13:46:00,2,1,0,False,False
SES019091,VWR00790,STR0003,SM00043,2024-02-29 12:35:00,2024-02-29 12:54:00,6,1189,0,False,False
SES019092,VWR00703,STR0019,SM00291,2024-02-26 10:07:00,2024-02-26 10:20:00,13,0,0,False,False
SES019093,VWR00985,STR0042,SM00676,2024-01-24 13:45:00,2024-01-24 14:55:00,70,17,3667,False,False
